yyyymm,Ret,Rfree,D/P
194504,0.08797653958944274,0.00031666666666666665,-3.1281091538316885
194505,0.011455525606469008,0.00031666666666666665,-3.1394995617378245
194506,-0.0033311125916055673,0.00031666666666666665,-3.1361628886387853
194507,-0.020053475935828957,0.00031666666666666665,-3.1107910220884007
194508,0.057980900409276837,0.00031666666666666665,-3.1620632154925756
194509,0.04190844616376532,0.00031666666666666665,-3.198054497054615
194510,0.030321782178217793,0.00031666666666666665,-3.2279256603881183
194511,0.032432432432432545,0.00031666666666666665,-3.259843263356424
194512,0.009889470622454821,0.00031666666666666665,-3.26968415319387
194601,0.0697004608294931,0.00031666666666666665,-3.3270119834729037
194602,-0.06946688206785134,0.00031666666666666665,-3.2450650356805335
194603,0.04629629629629606,0.00031666666666666665,-3.2804688357760146
194604,0.03761061946902666,0.00031666666666666665,-3.317389424390063
194605,0.02238805970149249,0.00031666666666666665,-3.339530550267277
194606,-0.039103232533889476,0.00031666666666666665,-3.299642252493716
194607,-0.025501899077590817,0.00031666666666666665,-3.2689200461968433
194608,-0.07293986636971062,0.00031666666666666665,-3.188316036856297
194609,-0.10150150150150139,0.00031666666666666665,-3.0764436539371633
194610,-0.008021390374331583,0.00031666666666666665,-3.0587739819618394
194611,-0.011455525606469008,0.00031666666666666665,-3.037729407268787
194612,0.042944785276073594,0.00031666666666666665,-3.0703431373451657
194701,0.0235294117647058,0.00031666666666666665,-3.088916617486835
194702,-0.014687100893997496,0.00031666666666666665,-3.0694576477874365
194703,-0.016850291639663006,0.00031666666666666665,-3.047823860332477
194704,-0.03889255108767298,0.00031666666666666665,-2.9898061094299098
194705,-0.008916323731138598,0.00031666666666666665,-2.9628303909311304
194706,0.0525951557093427,0.00031666666666666665,-2.996389951972962
194707,0.03616042077580528,0.00055,-3.0188398485641406
194708,-0.027918781725888242,0.000625,-2.9776205236109448
194709,-0.013707571801566676,0.0006666666666666668,-2.951079109805718
194710,0.021178027796161514,0.0007083333333333333,-2.951158001651529
194711,-0.028515878159429686,0.0007666666666666667,-2.9017778550011117
194712,0.020680453635757212,0.0007916666666666666,-2.902206215543168
194801,-0.039869281045751714,0.0008083333333333333,-2.857560371371462
194802,-0.04697072838665761,0.0008333333333333334,-2.805505143552213
194803,0.07714285714285718,0.0008333333333333334,-2.875888292077585
194804,0.02652519893899208,0.0008333333333333334,-2.902067797659356
194805,0.07816537467700257,0.0008333333333333334,-2.977328667171519
194806,0.002995805871779389,0.0008333333333333334,-2.980319994559104
194807,-0.05316606929510148,0.0008333333333333334,-2.9178755009792883
194808,0.007570977917981114,0.0008833333333333334,-2.9176667612840452
194809,-0.030056355666875367,0.0009083333333333334,-2.879456721762285
194810,0.06778566817301468,0.0009333333333333334,-2.922315505851497
194811,-0.10822249093107617,0.0009499999999999999,-2.78555376225707
194812,0.03050847457627115,0.0009666666666666666,-2.793866120687066
194901,0.0013157894736843812,0.000975,-2.7774182368159206
194902,-0.03942181340341666,0.000975,-2.7197465868862225
194903,0.030095759233926156,0.000975,-2.732244929689267
194904,-0.021248339973439556,0.000975,-2.6972542104825132
194905,-0.03731343283582089,0.000975,-2.645889637200487
194906,-0.002114164904862492,0.000975,-2.630618460969394
194907,0.062146892655367214,0.0008500000000000001,-2.6843927634563443
194908,0.01196808510638303,0.0008666666666666667,-2.689823755422203
194909,0.023653088042049797,0.0008916666666666667,-2.706767327289321
194910,0.029525032092426073,0.000875,-2.7043196371450455
194911,0.0012468827930174342,0.0009000000000000001,-2.6749762022146717
194912,0.04358655043586568,0.0009166666666666668,-2.687966832647533
195001,0.017303102625298328,0.0008916666666666667,-2.696388261354367
195002,0.009970674486803333,0.0009333333333333334,-2.6976514938813114
195003,0.004065040650406582,0.0009333333333333334,-2.6931245508855346
195004,0.04511278195488733,0.0009583333333333333,-2.728738666126564
195005,0.039291643608190485,0.0009666666666666666,-2.758839166656679
195006,-0.05804046858359957,0.0009583333333333333,-2.6906779513777397
195007,0.00847936687394002,0.0009666666666666666,-2.66364986313299
195008,0.03251121076233199,0.001,-2.6613795453483116
195009,0.055917480998914026,0.0010833333333333333,-2.682668127830793
195010,0.004113110539845755,0.0010916666666666668,-2.652284205279181
195011,-0.0010240655401945187,0.0011333333333333334,-2.6179279579857138
195012,0.046130189646335085,0.0011166666666666666,-2.630762576031109
195101,0.06124448799608029,0.0011166666666666666,-2.678928522059029
195102,0.006463527239150446,0.0011333333333333334,-2.6742273222459243
195103,-0.01834862385321112,0.0011666666666666665,-2.6446805871696206
195104,0.04813084112149535,0.001225,-2.682957507620584
195105,-0.04057066428889877,0.0012916666666666667,-2.632878502553438
195106,-0.026022304832713727,0.0012083333333333334,-2.5979300381913957
195107,0.06870229007633566,0.0013,-2.6729567261208484
195108,0.03928571428571437,0.00135,-2.720152781951704
195109,-0.0008591065292096189,0.0013583333333333331,-2.7280248122323334
195110,-0.013757523645743786,0.0012833333333333334,-2.7385925513847216
195111,-0.0026155187445511263,0.0013,-2.7609988029225825
195112,0.03889860139860146,0.0014416666666666666,-2.824834576982026
195201,0.015565839293226746,0.0013083333333333334,-2.837921593586976
195202,-0.03645401822700911,0.0012833333333333334,-2.798426099883894
195203,0.04772141014617359,0.001325,-2.8426959960239455
195204,-0.04308576118178087,0.0013083333333333334,-2.7916369172104756
195205,0.023156089193824947,0.0013916666666666667,-2.8075603030818606
195206,0.04610226320201183,0.0014166666666666666,-2.845710987068744
195207,0.017628205128205066,0.0015083333333333333,-2.863185617592008
195208,-0.014566929133858153,0.001525,-2.8485115490112
195209,-0.01957650819017187,0.001425,-2.8287408828502825
195210,-0.0008149959250203231,0.00145,-2.8371611754375405
195211,0.04649265905383371,0.0015416666666666667,-2.891934162538184
195212,0.035463756819953174,0.0017416666666666665,-2.9361930553816453
195301,-0.007150922092585721,0.0016333333333333332,-2.9290164428990915
195302,-0.0181956027293404,0.0016416666666666667,-2.910653264315415
195303,-0.02355212355212355,0.0016749999999999998,-2.886819356291797
195304,-0.02649268485567413,0.001825,-2.857610498673898
195305,-0.0032493907392364685,0.0018000000000000002,-2.851995392076141
195306,-0.016299918500407462,0.0017583333333333333,-2.833213344056216
195307,0.025269262634631362,0.0017000000000000001,-2.85816861740153
195308,-0.05777777777777782,0.0017000000000000001,-2.798654489869122
195309,0.0012864493996569415,0.0014916666666666667,-2.7999401125017367
195310,0.05096359743040679,0.00115,-2.8426299950109493
195311,0.00896495517522422,0.0012,-2.8445863342284863
195312,0.0020193861066235552,0.0013333333333333335,-2.839683241271227
195401,0.051189036678758626,0.0009833333333333332,-2.885015728292162
195402,0.0026840490797546135,0.0008083333333333333,-2.883134529998884
195403,0.03021032504780119,0.0008583333333333333,-2.908349770191573
195404,0.04899777282850781,0.0008083333333333333,-2.9607327167443334
195405,0.03290870488322706,0.0006333333333333333,-2.9976731760997333
195406,0.0006851661527920161,0.0005333333333333334,-3.0029475599671667
195407,0.057172201300924375,0.0006,-3.053955716390285
195408,-0.03400259067357514,0.0007666666666666667,-3.014799938014609
195409,0.08313778075762679,0.0008416666666666667,-3.0901143790457617
195410,-0.01949860724233987,0.0008166666666666666,-3.054677041332789
195411,0.08080808080808088,0.0007750000000000001,-3.1168774091790095
195412,0.05081775700934554,0.0009583333333333333,-3.1511808120968494
195501,0.018065591995553243,0.0010166666666666666,-3.1647633440505776
195502,0.003549003549003338,0.000975,-3.164009283943091
195503,-0.004896626768226331,0.0010666666666666667,-3.154815821701274
195504,0.037725533078184936,0.001325,-3.189714812150084
195505,-0.0013171759747103717,0.0012083333333333334,-3.186262581823029
195506,0.08230018464785038,0.0011749999999999998,-3.263227887093878
195507,0.060687301974165386,0.0013333333333333335,-3.311583122134339
195508,-0.007812500000000111,0.0015833333333333333,-3.2932947086413416
195509,0.011347846225104208,0.001725,-3.294235218253177
195510,-0.030455690405312486,0.0018583333333333334,-3.2591972853315445
195511,0.07487009919697662,0.0018666666666666669,-3.3273112063984884
195512,-0.0006591957811470373,0.002116666666666667,-3.3225764270462284
195601,-0.036499560246262,0.0020083333333333333,-3.267266707738657
195602,0.03468735737106354,0.0019333333333333331,-3.283561394017213
195603,0.06925452139391242,0.001875,-3.3330299332513715
195604,-0.0020627062706269905,0.0021666666666666666,-3.317569668242864
195605,-0.06572964034725093,0.002175,-3.2363562611576944
195606,0.03915929203539803,0.002075,-3.2617224351367846
195607,0.051522248243559776,0.001925,-3.3045830405897756
195608,-0.03806438550313829,0.0021666666666666666,-3.2584455780911625
195609,-0.04546411281835394,0.0023666666666666667,-3.2046446049402517
195610,0.0050716648291069255,0.002416666666666667,-3.2279836520173446
195611,-0.010969723562966216,0.0024916666666666668,-3.235579554187147
195612,0.035270629991126956,0.002675,-3.2892164467352867
195701,-0.04178272980501396,0.0025916666666666666,-3.248451342365723
195702,-0.032647584973166444,0.0025833333333333333,-3.2171840066844126
195703,0.01964863615349066,0.0025666666666666667,-3.2385651056071607
195704,0.03695307186579022,0.002558333333333333,-3.2748517800849477
195705,0.0369479667686925,0.00255,-3.3111335313798027
195706,-0.0012650221378874837,0.0027416666666666666,-3.3098677084259727
195707,0.011399620012666256,0.0026333333333333334,-3.315439137668593
195708,-0.05614694218326022,0.0028083333333333333,-3.2519236789144013
195709,-0.061919504643962786,0.0029416666666666666,-3.182306140086476
195710,-0.03206034889203202,0.0029833333333333335,-3.1440548650050495
195711,0.016074037993180523,0.0027583333333333336,-3.154367265828578
195712,-0.04146692233940552,0.002533333333333333,-3.1064138030060633
195801,0.04276069017254325,0.002033333333333333,-3.1520187257255756
195802,-0.020623501199040772,0.001275,-3.1349211676159734
195803,0.030852105778648387,0.0010833333333333333,-3.1690681941025978
195804,0.03182897862232781,0.0009416666666666666,-3.2079607042091123
195805,0.014963167587477066,0.0007583333333333334,-3.2304359220088417
195806,0.02608301202086638,0.0006916666666666666,-3.2638602427382324
195807,0.04310344827586188,0.0007583333333333334,-3.306060597228609
195808,0.011866920957830152,0.0014083333333333333,-3.3178576584170516
195809,0.04837696335078534,0.002033333333333333,-3.3651008774939406
195810,0.02536955653216122,0.0021916666666666664,-3.386305890091091
195811,0.02240405221118258,0.002225,-3.4046350672748287
195812,0.052019817073170715,0.0023083333333333332,-3.4515283083605306
195901,0.003803658757471462,0.0023499999999999997,-3.4515205680182643
195902,-0.0001804402742693334,0.0022500000000000003,-3.4475560160381145
195903,0.0005414185165133478,0.002333333333333333,-3.4443218082959097
195904,0.038780663780663804,0.0024583333333333336,-3.4786081158380897
195905,0.018926897030734358,0.0023666666666666667,-3.4936165501956014
195906,-0.0035787321063395217,0.002675,-3.4862981823349153
195907,0.034889687018984095,0.002666666666666667,-3.516873689095585
195908,-0.01503883655594107,0.0028166666666666665,-3.4980206183115676
195909,-0.045637583892617406,0.0033666666666666667,-3.4476169402172516
195910,0.011251758087201136,0.003375,-3.4551275585450463
195911,0.013212795549374157,0.0034583333333333337,-3.4645944817164596
195912,0.02762525737817434,0.003741666666666667,-3.488193579423042
196001,-0.07146435131073636,0.0036249999999999998,-3.394206946413787
196002,0.009171012407840351,0.0033,-3.3838872715494697
196003,-0.013898788310762522,0.0027583333333333336,-3.3508080012835433
196004,-0.017528008673653894,0.002691666666666667,-3.3314095347308754
196005,0.026853043958065204,0.0027416666666666666,-3.356191138822942
196006,0.019523553644993807,0.00205,-3.373817400645996
196007,-0.024771609276177164,0.0019166666666666666,-3.3487338121264147
196008,0.02612141956404246,0.0019166666666666666,-3.374519894528065
196009,-0.0603932584269663,0.0020666666666666667,-3.312226043244318
196010,-0.0024289985052317054,0.0019166666666666666,-3.3097940899364393
196011,0.04026971342948116,0.001975,-3.3492741093029976
196012,0.046272956427799716,0.001875,-3.394508393511359
196101,0.06315608329031153,0.0018666666666666669,-3.4574594669911085
196102,0.026869537067012006,0.0020166666666666666,-3.4856915808996387
196103,0.02553593947036581,0.0019916666666666668,-3.512621947969969
196104,0.0038426068244696854,0.0019083333333333333,-3.5164571908393287
196105,0.01913948859286485,0.0019083333333333333,-3.535415823437716
196106,-0.028846153846153855,0.0019416666666666666,-3.5061454411376034
196107,0.03279702970297027,0.0018666666666666669,-3.5349838782943075
196108,0.019622528460155664,0.0019916666666666668,-3.5510009790251464
196109,-0.01968561774643729,0.0018999999999999998,-3.5277101536730893
196110,0.02832309306159142,0.0019166666666666666,-3.54548719272386
196111,0.039347129116875434,0.0020666666666666667,-3.5740296124349937
196112,0.0032249018508132554,0.0021666666666666666,-3.567298994589347
196201,-0.03787561146051699,0.002266666666666667,-3.525390919297883
196202,0.01626961069145838,0.002275,-3.5382488069848517
196203,-0.005860491709548277,0.002266666666666667,-3.5290961105133265
196204,-0.06196980589503953,0.002275,-3.4618586955987025
196205,-0.08599019006744313,0.0022416666666666665,-3.368695937635637
196206,-0.08183800100620497,0.002275,-3.2800713858951203
196207,0.06356164383561635,0.0024333333333333334,-3.338462069564167
196208,0.015284217757169927,0.0023499999999999997,-3.350413266275303
196209,-0.04820703653585923,0.0023166666666666665,-3.2977936397319607
196210,0.004442864759196752,0.0022833333333333334,-3.294244185948232
196211,0.10155697098372252,0.0023583333333333334,-3.3830542625207474
196212,0.013491808544812134,0.002391666666666667,-3.388598789825834
196301,0.04912836767036444,0.002425,-3.433431920617308
196302,-0.028851963746223563,0.0024333333333333334,-3.4010434037833397
196303,0.035464302379841106,0.0024083333333333335,-3.4327861834730404
196304,0.04852035451404535,0.002416666666666667,-3.47244258307449
196305,0.014326647564469885,0.0024416666666666666,-3.4790077664393455
196306,-0.020197740112994245,0.0024916666666666668,-3.4509971370329398
196307,-0.003459708807842188,0.00265,-3.446018937622137
196308,0.048748734268769134,0.0027666666666666664,-3.4921019700069444
196309,-0.011034482758620623,0.0028166666666666665,-3.4794982320759136
196310,0.032217573221757334,0.002875,-3.5007064740189913
196311,-0.010539116335630316,0.0029333333333333334,-3.479714897713121
196312,0.02444353407073585,0.0029333333333333334,-3.493579301687392
196401,0.02692615302585999,0.0029333333333333334,-3.5128645197546557
196402,0.009865005192107867,0.0029416666666666666,-3.5154533862569712
196403,0.015167095115681262,0.00295,-3.5233263882808945
196404,0.006077487971638318,0.002891666666666667,-3.5222564484310745
196405,0.011452303045557555,0.0029,-3.5265693307869306
196406,0.01642403882045529,0.0029,-3.5358311076703943
196407,0.01823968662014952,0.0028833333333333332,-3.5455381969608655
196408,-0.016229862947824136,0.002916666666666667,-3.5208763843706956
196409,0.028718074055969822,0.0029416666666666666,-3.5409593240373143
196410,0.00807792824899023,0.0029749999999999998,-3.5408414898299077
196411,-0.005185010605703533,0.0030333333333333336,-3.527545780177462
196412,0.003909026297086005,0.0031999999999999997,-3.523415014386405
196501,0.033156342182890874,0.003175,-3.549387673559404
196502,-0.0014846962083142623,0.003275,-3.541303830358963
196503,-0.014525906439437408,0.003275,-3.520112673677798
196504,0.03423862581244208,0.003275,-3.5459656627175002
196505,-0.007743238693749266,0.0032416666666666666,-3.5304403126866504
196506,-0.048631531327753885,0.0031666666666666666,-3.472894129499897
196507,0.013433190679980944,0.0031999999999999997,-3.4798712319272203
196508,0.022521994134897305,0.0031999999999999997,-3.495820749079681
196509,0.03200642422851896,0.0032666666666666664,-3.521039004297507
196510,0.027345486883059156,0.0033583333333333334,-3.540526610919355
196511,-0.008764336723652955,0.003408333333333333,-3.5242886630168337
196512,0.00895098788341886,0.00365,-3.52581972096878
196601,0.004868549172346581,0.003825,-3.5233504169896577
196602,-0.017872523686477182,0.0038750000000000004,-3.498043491554496
196603,-0.021815391361543424,0.003825,-3.4687663782095144
196604,0.020508797489633412,0.00385,-3.4830892062012277
196605,-0.05414012738853513,0.0038666666666666663,-3.421488947696152
196606,-0.016138395448740295,0.00375,-3.3993110335432664
196607,-0.013452914798206317,0.004,-3.378724525810097
196608,-0.0777511961722488,0.0041333333333333335,-3.2907912507977537
196609,-0.007003891050583522,0.004475,-3.2768182450203582
196610,0.04754440961337503,0.004458333333333333,-3.325577638666823
196611,0.0031172069825435855,0.004433333333333333,-3.331002498263285
196612,-0.0014916096954630254,0.0041333333333333335,-3.3318311204141917
196701,0.07817751773932535,0.003933333333333333,-3.403624988195099
196702,0.001962821845052476,0.0037999999999999996,-3.402119678245864
196703,0.039410002304678615,0.0035499999999999998,-3.43731869007615
196704,0.042239467849223944,0.0031999999999999997,-3.478690422598031
196705,-0.05244122965641962,0.003,-3.424824105396739
196706,0.017512348450830828,0.00295,-3.4421848797273227
196707,0.045344218887908294,0.0035083333333333334,-3.4842337479214236
196708,-0.011715039577836373,0.003558333333333333,-3.47016088578879
196709,0.032785134557881124,0.003683333333333333,-3.5001331934486815
196710,-0.02905594044049209,0.0037999999999999996,-3.4706467699340267
196711,0.0010649627263044081,0.003941666666666667,-3.4717111659898134
196712,0.026276595744680886,0.004141666666666667,-3.4976484629022715
196801,-0.04384782834041678,0.004166666666666667,-3.4493914529318275
196802,-0.031222896790980004,0.00415,-3.414263573410355
196803,0.009400179051029633,0.004308333333333333,-3.4202242567168497
196804,0.081929046563193,0.004483333333333333,-3.4944613931556914
196805,0.011169177169791933,0.004716666666666667,-3.501077065620656
196806,0.00912038913660318,0.0046,-3.5056879538114414
196807,-0.018477605944968944,0.004424999999999999,-3.4825892187684016
196808,0.01145897278493968,0.004241666666666666,-3.4895511338633227
196809,0.03853934857374064,0.004325000000000001,-3.5229573417895956
196810,0.007207558196162367,0.004458333333333333,-3.525749358548968
196811,0.04796441349966152,0.004541666666666667,-3.5682252098226934
196812,-0.04161668358401771,0.004966666666666667,-3.5213662768170666
196901,-0.008184093972655404,0.005116666666666666,-3.5098964739101186
196902,-0.047374041355208285,0.0051,-3.4581220393087477
196903,0.03444410475899318,0.005016666666666667,-3.4887552043052397
196904,0.021475716678159618,0.005091666666666667,-3.5067829523790435
196905,-0.0022181502555694843,0.005033333333333333,-3.5013520627539783
196906,-0.05557703460274499,0.005366666666666667,-3.4409709034041898
196907,-0.06017807798587649,0.005833333333333334,-3.376777313997561
196908,0.0400740498747687,0.005816666666666667,-3.4139482065153395
196909,-0.025023557742644753,0.005908333333333333,-3.3864865311455863
196910,0.044243986254295375,0.005833333333333334,-3.4287231121352564
196911,-0.03527354997943222,0.006033333333333333,-3.3917537856423308
196912,-0.01865472764097642,0.006516666666666667,-3.371868510790275
197001,-0.0764718661742343,0.0065583333333333335,-3.291261252718252
197002,0.05269348388614459,0.005941666666666666,-3.341558062711399
197003,0.0014525139664804954,0.0055249999999999995,-3.341958497480081
197004,-0.09048309717728442,0.005425,-3.2460668792000247
197005,-0.060966633954857685,0.0057,-3.182110643788299
197006,-0.05003265839320703,0.005566666666666667,-3.1297352530771376
197007,0.0732948294829483,0.0053750000000000004,-3.199421828257879
197008,0.04445868033311973,0.0053416666666666664,-3.2418719044947117
197009,0.03299803729146222,0.0051,-3.2732927622451475
197010,-0.011400071250445287,0.004925,-3.2670666191461084
197011,0.047447447447447555,0.0044,-3.318686656419405
197012,0.05676605504587151,0.004058333333333333,-3.3791948841956705
197101,0.04047748236570792,0.0037,-3.4220644050141216
197102,0.009073842302878665,0.0030833333333333333,-3.4342973300885
197103,0.03679586563307491,0.0028166666666666665,-3.4736426647042506
197104,0.03628750872295883,0.0032166666666666667,-3.5103586013138344
197105,-0.04155844155844168,0.00345,-3.468987595550332
197106,0.0007025996185887617,0.003958333333333334,-3.470763565476692
197107,-0.041323971915747326,0.0045000000000000005,-3.4296362525666897
197108,0.0360954174513497,0.004116666666666667,-3.4661746539899996
197109,-0.006967585580127222,0.003908333333333334,-3.4602597710741394
197110,-0.04179377669310558,0.0037166666666666667,-3.4197284204441063
197111,-0.002546959567017004,0.0035166666666666666,-3.419340550362527
197112,0.08617938078519005,0.0033416666666666664,-3.5041772155818185
197201,0.018121265550004928,0.0028166666666666665,-3.52213624798119
197202,0.025303059457379318,0.002666666666666667,-3.547124484633759
197203,0.005911607394201157,0.003108333333333333,-3.5530186870375955
197204,0.004384328358209011,0.0030916666666666666,-3.55739343222852
197205,0.01727500696572859,0.003075,-3.574520922736549
197206,-0.02182050579749839,0.0032583333333333336,-3.552458828853708
197207,0.0023333955572149012,0.0033166666666666665,-3.553705403569019
197208,0.03445385976347892,0.0033499999999999997,-3.586492840323948
197209,-0.004860923575479403,0.0038833333333333333,-3.580538310317972
197210,0.009317051108095997,0.00395,-3.582266093910949
197211,0.04561749417458327,0.0039833333333333335,-3.61938089638823
197212,0.011828233479043382,0.0042250000000000005,-3.62370581069398
197301,-0.01711139347734003,0.004508333333333334,-3.604331103863925
197302,-0.03749030423166422,0.004666666666666666,-3.56401236880167
197303,-0.0014326647564470996,0.005075,-3.5604723591230245
197304,-0.04079985652797702,0.005216666666666666,-3.5135719368982814
197305,-0.01888379919603622,0.0053,-3.489293152535818
197306,-0.006574559313959005,0.005991666666666667,-3.4775064197836434
197307,0.037981968156531654,0.0066749999999999995,-3.5096211687138785
197308,-0.036684531509887264,0.007225,-3.4671127735127083
197309,0.04009592326139089,0.006908333333333332,-3.501314818574928
197310,-0.0012911555842478606,0.006016666666666667,-3.4888711729476087
197311,-0.11386092898697953,0.006525,-3.3569641216752295
197312,0.016569403918299308,0.006208333333333333,-3.3624893575741934
197401,-0.010046130189646396,0.006475,-3.346492702356711
197402,-0.003624313969141535,0.005933333333333333,-3.3369966851967936
197403,-0.023279983371440438,0.006633333333333333,-3.3076105222893624
197404,-0.03905086188550755,0.006941666666666666,-3.2619796071930747
197405,-0.033551101760602386,0.0068583333333333335,-3.2220890477384323
197406,-0.01466544454628782,0.006583333333333333,-3.2015843277581393
197407,-0.0777906976744186,0.006291666666666667,-3.1120663531500226
197408,-0.09027865338544949,0.0074666666666666675,-3.0089867403559407
197409,-0.1193347193347194,0.006716666666666667,-2.8735174263411825
197410,0.16304689959080898,0.006216666666666666,-3.02363347878563
197411,-0.053179972936400643,0.006225,-2.9680581613722414
197412,-0.020151493497213013,0.005958333333333334,-2.9467754288274604
197501,0.12281213535589264,0.005216666666666666,-3.0561521553542166
197502,0.05988568459340082,0.004583333333333333,-3.1078922830386193
197503,0.02169383502880251,0.004575,-3.122976915938578
197504,0.047264875239923176,0.004675,-3.16553322852769
197505,0.04410080183276066,0.004358333333333334,-3.205074086717657
197506,0.04432254525507395,0.00445,-3.24484301764387
197507,-0.06765416535350355,0.005108333333333334,-3.174791551736181
197508,-0.021070422535211297,0.005366666666666667,-3.153495979566281
197509,-0.034645488029465876,0.00535,-3.118236104376976
197510,0.06164301895791113,0.004966666666666667,-3.1807528873171105
197511,0.024707996406109434,0.004566666666666667,-3.207866939363752
197512,-0.0115081104778606,0.004533333333333334,-3.1990058039967773
197601,0.11830579886905435,0.004058333333333333,-3.3099161823307126
197602,-0.011401943287725591,0.004066666666666666,-3.297542361255899
197603,0.030688998094474007,0.004166666666666667,-3.3268670235845463
197604,-0.010995426680938003,0.004050000000000001,-3.309508110287406
197605,-0.014364423455332509,0.004333333333333333,-3.2887737274532496
197606,0.040926332601317617,0.004508333333333334,-3.3226606316634983
197607,-0.008055235903337232,0.004358333333333334,-3.306625715369267
197608,-0.005123743232791966,0.0042833333333333334,-3.293604397229517
197609,0.02264114274608886,0.004233333333333334,-3.308170307872399
197610,-0.022234891676168655,0.0041,-3.268515839854478
197611,-0.007774538386783436,0.003958333333333334,-3.243834572281643
197612,0.0524975514201762,0.0036249999999999998,-3.278401804182227
197701,-0.050530429927414744,0.00385,-3.2150924391080604
197702,-0.0216602959913752,0.0038916666666666665,-3.181868751692506
197703,-0.014025245441795176,0.003833333333333333,-3.1565433015037856
197704,0.00020321072952644847,0.0037833333333333334,-3.1433120791178997
197705,-0.023567655424624023,0.0041333333333333335,-3.1062082692714656
197706,0.04535996670828135,0.004183333333333333,-3.137486645358945
197707,-0.016222133757961887,0.004325000000000001,-3.1104842474318293
197708,-0.02104198280222558,0.004575,-3.078684897955735
197709,-0.002480107471323656,0.004841666666666666,-3.0657764440842494
197710,-0.04340619496529574,0.0051333333333333335,-3.008885323482467
197711,0.026965562053281378,0.005083333333333333,-3.023135875917836
197712,0.002847200253084381,0.005058333333333334,-3.0137698978705387
197801,-0.061514195583596165,0.005366666666666667,-2.9410467560732605
197802,-0.02476190476190465,0.0053750000000000004,-2.906819939516395
197803,0.02493106617647034,0.005241666666666667,-2.9223772230118468
197804,0.0854164331352989,0.005241666666666667,-2.9967303962158147
197805,0.004234224930290242,0.0053416666666666664,-2.9934046677891613
197806,-0.017585355820649906,0.005608333333333334,-2.9681663924754877
197807,0.05390976656547686,0.005841666666666667,-3.0132325473417696
197808,0.02592371871275323,0.0059,-3.0314422237465006
197809,-0.007261109497531226,0.006541666666666666,-3.0168230326519163
197810,-0.09157401989467528,0.006658333333333334,-2.9174659476179094
197811,0.016639828234031206,0.007200000000000001,-2.9306665682767408
197812,0.01488912354804639,0.007566666666666667,-2.942152551232101
197901,0.039746124232650226,0.007791666666666666,-2.9726190854933923
197902,-0.036525567897528366,0.0077666666666666665,-2.926969590585804
197903,0.055151641046946365,0.0079,-2.972286479516072
197904,0.001673393050497074,0.007883333333333334,-2.9650235099468514
197905,-0.026336477987421447,0.008008333333333333,-2.929480067193399
197906,0.038655631812676505,0.00755,-2.9586291668758973
197907,0.00874550578175115,0.0077,-2.9567802085186856
197908,0.05307773817551298,0.007933333333333332,-2.9980529298005063
197909,0.0,0.00855,-2.987714737895044
197910,-0.06860592755214046,0.00975,-2.9082075404997534
197911,0.042624238852877694,0.009824999999999999,-2.9415863261557122
197912,0.016767143933684947,0.010033333333333333,-2.9499199720321476
198001,0.057624606262738576,0.01,-2.9971347983280765
198002,-0.004379817799579522,0.010716666666666666,-2.984011681059717
198003,-0.10179482667605133,0.012666666666666666,-2.8679968596285508
198004,0.0411401704378489,0.011,-2.900298939144298
198005,0.046570702794242136,0.00715,-2.937868826435396
198006,0.026968716289104577,0.005891666666666667,-2.9565923652167205
198007,0.06503851540616257,0.006716666666666667,-3.0123351926363995
198008,0.005835456562833796,0.007608333333333334,-3.010936338641282
198009,0.025167511031214174,0.008558333333333333,-3.02862837759719
198010,0.016021042563366894,0.009683333333333332,-3.0395922716155646
198011,0.1023770298893858,0.011441666666666668,-3.1321550774495064
198012,-0.03387418161115874,0.012908333333333334,-3.0928118433805425
198101,-0.0457424867413081,0.012516666666666666,-3.0395176149570737
198102,0.01327672713238126,0.012325,-3.04627608843398
198103,0.03603260455549617,0.011133333333333334,-3.075284905255945
198104,-0.02345588235294116,0.011408333333333333,-3.0457273648474876
198105,-0.0016565017694450956,0.013583333333333334,-3.0382825752277904
198106,-0.010408024737913801,0.012275000000000001,-3.022064824728181
198107,-0.0022101973934914865,0.012458333333333333,-3.0130941605250987
198108,-0.06209899175068734,0.012924999999999999,-2.9422690897832755
198109,-0.05383174525612833,0.012249999999999999,-2.8802663366258248
198110,0.04914787398863818,0.011283333333333333,-2.9226361465466075
198111,0.036590368364919135,0.009049999999999999,-2.952997301869048
198112,-0.03007518796992481,0.009041666666666667,-2.9169143057763507
198201,-0.01754385964912275,0.010233333333333332,-2.894700048322423
198202,-0.06054817275747515,0.011233333333333333,-2.8277469224031524
198203,-0.010167093979312258,0.010566666666666667,-2.8130535101121947
198204,0.040014290818149334,0.010583333333333333,-2.847833613992984
198205,-0.039161800068704955,0.010075,-2.803449766381455
198206,-0.020289595995709675,0.010391666666666667,-2.7785364910662107
198207,-0.022990603047167157,0.009458333333333332,-2.7533219799276
198208,0.11597721542627704,0.007233333333333333,-2.861099278895688
198209,0.00761442557108194,0.0066,-2.866736979762168
198210,0.11036372695565522,0.006425,-2.9704513744850654
198211,0.036122952658738994,0.006725,-3.0049663458956455
198212,0.015158077089649113,0.006616666666666667,-3.0190393277026084
198301,0.03313424345847582,0.00655,-3.049698024098924
198302,0.01899518238127995,0.006758333333333333,-3.066578910600449
198303,0.033094691341348126,0.006958333333333333,-3.097206811523513
